,userid,likes_given,pages_liked_sum_likes
8437,2394aa5055cbfd57d789790e965d9edc,14,16
8438,0b745228f94a08512fe19053a6d86251,14,31
8439,3764b2c6a182fff23460e4942778a106,14,2121
8440,d59114803e2d7da7bc45dd6b3a501c46,14,1570
8441,5157fba7abc3337ba870091d06fad0e6,14,1864
8442,70615cceee7c5ccd1a47fa8e98eaba0a,14,417
8443,ddff1bfbef4eb23e064f7aaed89ac8aa,14,44
8444,2fc5fe43c71a1d2b0b94372c3cd2a95a,14,266
8445,d388b5ca68ff9192bab2f6b53a6cab13,14,782
8446,841f054c7ea1e076a5dd65ed2f7cb14d,14,982
8447,07d3a20a504e3d08550bfc78747286af,14,16
8448,601b4b31e09b29c3f1232011d32f1e52,14,16
8449,6af8eacea163d4d23b8c07afa934ddd1,14,41
8450,4c460d88e17637ed299682d6f20424cc,13,1836
8451,f243dcf894ac0a04c49cefbf1b7af640,13,275
8452,7993e6cda95d429663e6e2f8aaf16fda,13,664
8453,e85e523d486cc570f6eb54719b622e1d,13,391
8454,d13252697bd9f76cb6edfc26bbb4a151,13,17
8455,9f01e7343df728ae7993ffab2afdb3dd,13,269
8456,aa4e3a543a74bca44791cb90b15f8854,13,13
8457,12cf818b44ef5192ad058c81e8478a54,13,38
8458,6f926bcd7e49a8bd1a05f154c8555b3a,13,1462
8459,258d00ba23f32018d8c3650739d78e8c,13,13
8460,1ad37ed9027b4d61e09bd56e8a25c5aa,13,181
8461,20ed302b1076e9842a4e1257632bd2ac,13,14
8462,2ff414f9b5b9e78f87bb94f576f09cdf,13,155
8463,f3a34b18834b5cfd4c0077bd955f935f,13,2015
8464,90087bfc09ae81da027e0ff7fe728c30,13,752
8465,1b187c7b687c9743d0786253539e4837,13,26
8466,b02ea27e26f66850d658f202544d3a74,13,1067
8467,fdfd63893b511f1689fc82768108d905,13,723
8468,aad1d3a911f3c1d7b0222b7c99356691,13,173
8469,9a0994311ea129c5aaa80b7dc15badd1,13,161
8470,ea5492ae97d4c9231a9b82fabef1500f,13,519
8471,c848de3c6b49fe942ab5868af6c8641c,13,1057
8472,548f05b182768afe23c6fa7ca897aafc,13,23
8473,c2a881f48eba83c1cc67efcb7cab498f,13,169
8474,f7ad78eb74bbb7ddcc2714692736a6f7,13,933
8475,2a4a6ca5b522e21afc73837903de933b,13,20
8476,07b82772b802d8ffc7a4f41b202c775d,13,25
8477,2c83aa742d860049f533b27f24972d12,13,2461
8478,1f51844c6f95e3bb88f0a814e30acbbf,13,17
8479,2d8570523c1c7cb03d6b2e0901c53b4c,13,1941
8480,428957a1b7d6aa08733d75d38e90805a,13,1918
8481,94bb717887e0d31523dd655507cbd3ef,13,36
8482,85fb5f11fcf206b6acd65fe2a60c13c8,13,15
8483,4ddd881fbd8949d514a67f7bf0e7ae04,13,1387
8484,0da7b1011ddc89416d6ac7ebbd4786be,13,19
8485,19ed79788087279d9d272bf49e331802,13,13
8486,564d673142f36f1615d9041085443968,13,506
8487,f28cf2a859d47a3b06ea91eb13d50464,13,311
8488,7353a8a598c84e3c7f04979d8627a6a2,13,1186
8489,d5dff334451e2b18134467f78e6eddc5,13,1134
8490,14f62238ebde475018d34bf0b3b936e7,13,24
8491,ebbaeed24abc399f58c303a2d884e601,13,123
8492,5bbe62a7df516c4bd35f5028263d8b88,13,337
8493,78810a634d96119d4966384b47706cdc,13,311
8494,db024dc1496503e3f7590636c9780b0f,13,16
8495,21081d23818cf14ffa672bc0550c4604,13,759
8496,7deba9b275debe409ebe9be7d70697f2,13,130
8497,5461c1240be46d3758704d7cbc4cce78,13,379
8498,32ed6399a484902c30e5a9e5cee7941d,13,30
8499,e3c2302033966e560c348c3fe9e3dee0,13,1212
8500,3751d68b5007cc4dbf636a7060724c39,13,41
8501,a678a8d82427eadef54db035da9e08f7,13,130
8502,544a16d7398502e3061264250095a88d,13,131
8503,0368f14f188f854d4f7c20cba1b88504,13,41
8504,09e400f22096fc8e9d974fdc7e086874,13,610
8505,058d5d99023f4d6f3e41701699c66478,13,201
8506,2f174de1c344db1d344915ca5a0ccb8f,13,18
8507,9823910a2a313479e1f604326bd5fb64,13,60
8508,c75162509cbc36b12a9c445b8548f859,13,14
8509,7277511acbeac878ee49bc7bc326644b,13,506
8510,116e9ffd684426757bd6bebe99e61236,13,15
8511,0762d539097a4da7030fa0b1b8c785e0,13,29
8512,0c6b2bdddcff2878436c57001fa850c2,13,82
8513,d6ebc78310083089c6c33750dc6c1e7c,13,33
8514,d67da9b3410193243424d05c020b65ff,13,500
8515,2346eb2f56eb61d44b67e08e23e640fb,13,33
8516,10f952232407c43a5c8423084e9685cf,13,2286
8517,caf89c02870f77cfbcb1c652ef5ef2e3,13,13
8518,ebc1cf3afaaa56acea9e7421a2100ee8,13,406
8519,919e85778ecd09c1deaeefa5eb7fe9b5,13,49
8520,061517390f3c19c9ddc645d92b330fbe,13,66
8521,d888b68cba29b56876c7540bc1edd627,13,163
8522,eb256c0459443d91f1c6ef5e650cefb3,13,291
8523,bc209a19c87df42a5f3248f0badc11a8,13,864
8524,6091f8cc703e630406bfecca865db32d,13,1149
8525,279bc1aa2add704b6c62d3a7c633f39b,13,123
8526,1bdad6e89e62f407dd1611afa6021bcf,13,15
8527,0d62dab56fe512a2c01ae56459b1ee61,13,39
8528,859e168aae2216bcd7d11f667fe5de16,13,1047
8529,7497c37ba866d2abd6ed5d66ec7cfca9,13,13
8530,98e00d594a181c470794d82a78e2f72f,13,117
8531,c62927a3fdd1f78e9bf4ac39426ad942,13,1124
8532,27f71d7eae6ed39761067c2b0dd75268,13,14
8533,1f871b56ffd00f099115e1bcacc3f71e,13,349
8534,2a5a093b17af1da4e7303417f6621a7d,13,1223
8535,1e6d4e6334460fc2835d4c06b772c8e3,13,707
8536,587187fd5b3ae60ad43d836c19c3b79d,13,249
8537,9102f4138a453882d4b91ca4a8a72401,13,297
8538,26f7f20ec5f3358dd58799da1f0321f3,13,85
8539,e096d4dac5ab942a3532bd296d55b677,13,2233
8540,f20d7d7f2abbb6af9d8551aefabbfab2,13,13
8541,def0dc1d20f7aa8ef7dd674c35dc07cb,13,26
8542,2c12274538dbe0f63487fdc08b7d24ee,13,14
8543,9851d12b108bf8052ef8b591e2a77fb2,13,27
8544,1e5d7a1be3711fcc2ee63181dc8c8d5e,13,209
8545,11b9a27aa3c0bdf00df6d7e7d8ba6ee8,13,336
8546,09e35b27c77449350dddbdef3460bff7,13,834
8547,6a916f8d69ac6f1a1dd56c8d919d1b1f,13,412
8548,fda758553fbcfe0b141041c5e5358623,13,520
8549,03811dc738f68d21666b9bcef55f59f5,13,16
8550,f6fddf970a478110bac11461b22c4357,13,613
8551,5a415743a62209b86619647a11ff2dde,13,896
8552,eeefcb1606831b74f1e4fd2d875d57fe,12,131
8553,d4f689eefb1024ea07f7cb0b70ed76e6,12,167
8554,061f93cf9b5954804c202080bbde0c05,12,436
8555,35cc88028963de2c1af3abf604078983,12,13
8556,3a264d0af22d8d1c7c032067e2be1b53,12,1346
8557,27e31894ecc81256e449ec57eb3a5e8b,12,17
8558,8d685c385669d893d0601725aece9c1f,12,679
8559,cefc07e296460c7e794b0ce4c9376a8a,12,14
8560,cff55b03f2f1bdfb9d157f51e3913fe9,12,1135
8561,62b86b2ac0ba5859295d03c4c2943342,12,14
8562,9d02e01c1f9446e0bf8a9ccf04f01afd,12,1155
8563,c8287eb0ad7ff86e8d7f6dc6a8174a9c,12,297
8564,1828515cff855e978f6e1ee296f50741,12,12
8565,1d99b7b35cfe075d98ceecb956ae3972,12,32
8566,dfbc172a55bf1c26082d8709a2f88677,12,2312
8567,5c4e4caa9b45f64764906929851f6dbc,12,187
8568,f8547a1e69a2f4a0e1c33022328a9e92,12,12
8569,766cc47842cfa86da636dfb40941c36b,12,674
8570,9955a68380d22aeb5419df5bf50165a5,12,232
8571,e53afbee12fe53004d3ef3b82d030b58,12,810
8572,7e75554a77a9d90e08f9e57e91ea2f9a,12,17
8573,06489d99e2b3b36d2c4d35fd44dbb190,12,235
8574,bed2a8c14b0d9633aa1c4205511a183d,12,18
8575,16222c533a675752b6eced31ee77034c,12,15
8576,30216ea23b86e1838857b84803e077d3,12,35
8577,54b0e012bc4c84fe23e12b4e14a81e67,12,413
8578,165e5ceb7cb8c84e919d6c65fa6decd6,12,1047
8579,0390535a9330de9f2229c9169d2be4e3,12,44
8580,05d507aa60915f6f2a3859d7a33ef8e6,12,17
8581,0ccb5ea4d2786ea0997e96ce2ace8c8a,12,20
8582,0a9572837753ae6dcef1a195ecbb1799,12,18
8583,ff0de5f0c1ebbdef36c3ce9e8fe8246d,12,3429
8584,08afe36f67cb52dc0df73ab16fc0daf2,12,63
8585,067f69c0b509f813b47b99756bd5b236,12,14
8586,9443f7b5995563dfd3f7b527c77ec6c7,12,686
8587,927d84b8dfcf5f79808d1d265b06164d,12,275
8588,dc7ab3041bf5298ea4901b250f733b02,12,1338
8589,153f11b6d6ed4e242677e48d84aa54b6,12,12
8590,befad729d90d42298d776089082ff29b,12,292
8591,24c244c1358f989882fc1d836f2290d2,12,19
8592,35d5ea3338c285e1a2cd7e9226fa2ce7,12,27
8593,21e5cd6f4707b131b9717deb2a5363f8,12,217
8594,3fc797442793637093e93d090f547079,12,1952
8595,3e17db6f4204474b89fa74868b21f2a0,12,107
8596,9f7d6c88ac0549f25cf2404c2ceec9ce,12,12
8597,1f8b8ae3cfa159c610f756a80bceef1d,12,14
8598,26c3d4b820d22b37827b243e64b96ade,12,744
8599,618da9691f1c0fece7c005e83acc055f,12,939
8600,d4c5a9b1b6c5790438bf7ef60001608f,12,985
8601,d99ae2f50c9a4f0559d44f2db78f702f,12,316
8602,9a407051812b1b47beaf3e27b8ed44ea,12,1361
8603,04702736dd7ad7dc50c667e5cfc255b6,12,467
8604,185b18a8ddfe9e9db2f7bcb1c3785e03,12,13
8605,1a23fb9b94aed5a739ac0e7e4ed049cd,12,581
8606,2af8fad33024428c394a95e462a2da62,12,205
8607,8ef45b3791a87d1a217ff83692aca6f2,12,12
8608,262a68da98280452cd571c7b09ba813b,12,21
8609,24b4a2f981c4a527c00db78a1f4fc281,12,13
8610,c1eb96bf3b3755bcf2bcf755eefdda56,12,686
8611,3aa6605018cc5928a046d15ba8c04f6f,12,57
8612,122d344bf95fa0b37164d3eff51d12ac,12,555
8613,4ae0658c84d47d7089116110da5f332b,12,621
8614,7da73f3744aac06ea9a200c1b6249eb3,12,16
8615,b6ddba80516d6bedb7814eb373955608,12,262
8616,c4bbd36ef681de84c41026a98ad97da1,12,466
8617,44ed68ef8f307b4fa68177b5ae02ccea,12,23
8618,c515e4de842e3bf45d7bc051d2d2aeca,12,15
8619,13195b280a95db8ffc6ac3a4c3fa8e2f,12,1191
8620,229389f38f5facd34e8140d37acebd62,12,38
8621,d5b28c5d986f14f04b89aa2628e5fb44,12,19
8622,9b5e317cddf0e16cc71394da77966804,12,1274
8623,6e10d20c7f2921d6e9426610fc77259d,12,336
8624,413ae168a387ec8f423d5e2dc68f3313,12,797
8625,6ead729ad7d7899256190c40ce831e96,12,464
8626,afd218c3d2106c76655b97c28e02ee82,12,874
8627,221312d33db21c74dc9a606b324b5b6d,12,494
8628,50a7539f29a5604b4f95ee6ad1ded3e1,12,127
8629,cf7bb2d87c3f25300f61c58340724e9d,12,368
8630,f1b684ac9947b69cedaa2df953c2c072,12,13
8631,1df0e8fa93b7b717570277f65f017133,12,1003
8632,2209b7b53abab47a025d50d2c5f0b422,12,27
8633,3be923c705401827c1efb541343c6227,12,161
8634,66588b263ec8e3788bbd0084ccf650b3,12,499
8635,8738cabb5cbf95616307df4629a33bd8,12,70
8636,af94ef13eddad925c51d0e59dbf21897,12,32
8637,9232a53861b302dbc4e5982eaaf63299,12,1163
8638,e814ca048e6f1a982604a2ab37fcc248,12,1023
8639,3a2abd155d817486697a950b2cf8fc3b,12,773
8640,7ef9b14a1a8492c42f2924b836e5e3bc,12,1582
8641,24d13970259ab4ecadff923a4b85d334,12,168
8642,0f47977ba593302209f828263c7c5110,12,32
8643,10a002570221a87d32e995d3c3d3d810,12,185
8644,6213757c75ef5291a4f42c113db8c29f,12,1275
8645,da766769054519c7ede60bf2b6cdeae3,12,713
8646,080226ac06369868deef618784a7d7a4,12,13
8647,13aa4b61dda9cc468cb898d774e79619,12,24
8648,0b966af09fd1373fdf958a0fce437dab,12,13
8649,28a3f7a03a4a04c8815668b94ef60198,12,1483
8650,444023ab0db8204c6c5f16c7bed4a759,12,1287
8651,13de50a25441121b45e31e5390f3974f,12,244
8652,1931de92a39726b64e34fb3ce7f5ac91,11,373
8653,3889c94907f6b878576cea6b3fc6a5b5,11,89
8654,ed597d1ed674babdf86e955031105289,11,537
8655,28bd807a3d1165ea29f5f3eda2febe16,11,11
8656,0571dea30577977f7746a7968df64824,11,13
8657,01b9aac4f35dd738d266e603dc2c97d7,11,737
8658,69ae51f09db4c848920d8202ee36240d,11,15
8659,f66156eba4bab5b487d71f8f88a47557,11,636
8660,96795b59d53aef889f9e79290e73bd3b,11,101
8661,0c5f654c512b710a37a64fcb188952ce,11,16
8662,3bd3340b5d889e5e390e21cbd62d8dbe,11,11
8663,0a8422986090ba12db64873abd6ed56c,11,13
8664,18bcc51fa498075b3ba917d224876e8f,11,290
8665,44bce1c3deae36211a7cf3055fe50236,11,174
8666,8e29e9a170785635493497302c750336,11,823
8667,4e8b1aca380e93e375dc7c3796af495b,11,67
8668,eff1d9addd5416c34891f200b408ee3e,11,14
8669,5672ea5f9c0446eea15f2c2dfb9b71d2,11,72
8670,e667d6a3fe359e02984f700a8330f4b0,11,11
8671,dcfe9c5f73b8583770aa115aac0fbe90,11,2007
8672,7e32f31a9dfac204df346c4b308039bc,11,11
8673,f21974cfda7feb5da22d7846990d60d5,11,167
8674,48fd2523723b8d85439c2d38f07347ec,11,13
8675,2ee10d46a6f978f1d4dbb0e4931350c3,11,501
8676,028ee27bae2c8724117014ac44174546,11,13
8677,c33da78e98e605d4c7ca899c4c812971,11,844
8678,c94ef1dc64f7cbaec507bdeec8ef1d08,11,12
8679,a2e53d1202cefa07d7b29f8283a4c7b4,11,188
8680,00b8147d1990f842b39d96bbef56abe5,11,21
8681,0acbbde44b5a88e859edc6129e1488cd,11,171
8682,1ea3506ca196bf9c4bfd2869e04749c8,11,327
8683,a4e6cb85e7406b8969af57c184de6bdb,11,1218
8684,aa14aa05b5d6ea4dab15a43d4e300b83,11,1419
8685,f52cb13c037062c0a9b09eb5a1125c63,11,43
8686,a7e6e498d634dcc7a47e4c7454aa03c3,11,13
8687,938015ea2ce6bec6f7911df90c4787d8,11,655
8688,1eb63e3f17f0c89b9cd501a324038402,11,14
8689,e6c28cd28f9a5c808a40a84bdef29299,11,13
8690,6459d94ffcf80df66f52b7d52b13d094,11,591
8691,62e69e9d9c2a5f064af03dc2916f5270,11,543
8692,49ae7209af2ea8ac7d6a0de8cbc730a8,11,27
8693,0af97f0ca5dc3f09fe9ba9b9bf532002,11,252
8694,4cfdd7fe27d79a099fc569cc0aa4939e,11,142
8695,ca9d2a87dcc74583bdd768b8f41b03c5,11,21
8696,38809db781a5204f07f13d79474d7a40,11,14
8697,088902b4968764f74343f9539499b704,11,34
8698,15e06591a9c03ed87b46d95d0156f612,11,2096
8699,1aa9923fd0ee1948097fb7c7040ce772,11,326
8700,07af038f26f0670b692f13dd358fbfbf,11,13
8701,b6ea606b80615af05475d90c8d2aedd2,11,941
8702,2c6a712ce7f851f89f287953252cc7d2,11,18
8703,098d72d34d38a3163efcdb9e94a02a8a,11,28
8704,e2218badfe290290c9fdb3753cefa048,11,831
8705,b30f2004503bba70169682a5aaa0fc95,11,348
8706,052ec6d7109a40d1cea5d0c2691b0bbb,11,12
8707,047ad827bfab3b477db8aa18bd489c25,11,22
8708,f9b215cb74e5e79486676ae88404abc5,11,16
8709,16b3284b9fe381c0ac884bc638a13f66,11,18
8710,191900d11bc294d5afcb0b3b225b12af,11,989
8711,74900af1d1730d7c71d45cb60a324a55,11,513
8712,ae1593fa350ba36f4178c25d74cc05f9,11,43
8713,0130c01c736239650944b520f3b9e229,11,18
8714,2c943c83e51a73ccb1a40983437f2e71,11,12
8715,39afe4fe85721bf28ad209b25b6ff959,11,11
8716,9b4b33ec81f50616732bbd631fb4f2ad,11,12
8717,0b5cee53e07d6e930210ec141c273dc2,11,11
8718,de3de32b5c35b1551158d516ecc79893,11,429
8719,121e0db8c4ac3fa2cf1c4a7b7206bd8f,11,663
8720,00fa3583911fad377e4ca29c548b587e,11,13
8721,7b3b883f0bec25507b9287940b2a0f29,11,22
8722,775977e0f86037b11c4b3477f3f8d8c3,11,604
8723,3debd4b0b0da2806f46ac2aaaecb9f9f,11,556
8724,6c855fd4c670ebf2eed93539d68014c7,10,557
8725,bca460fe5e70ddde886c14a23868a4f1,10,338
8726,6b11c9abca4e6020e997f9213501e85d,10,63
8727,7c75d586696af04f4277f62a633013a4,10,1693
8728,b12dcdae2e6d2409a3bdbeaaf34ca672,10,51
8729,5d01337d7108321b9c77bc4ed074f120,10,12
8730,dc88984d396dc896cb0c5754b032ac8d,10,325
8731,32bbbd55b4744195b7efa9d23334df35,10,327
8732,6414b0d742700d749208a91baf28217f,10,126
8733,8b0204b639c4ecacb6e712ef517ce1a9,10,184
8734,132e98ecdf42e9243642d4d0f3ed7fc0,10,62
8735,75e4467802bf171113e04757c1926b4b,10,19
8736,b4d63195de607fde6364a4bafdcc11d3,10,148
8737,76d4934c67d9f175843f3e725f6fb472,10,306
8738,a5a5e28e2537576bec004725d1499a8f,10,48
8739,2ee551f1f87c61bb15e6861cdf3d0a0a,10,61
8740,fbcc575b5253cc4a5074934478ac86ad,10,13
8741,5dbb10d17e513504978403b800d08976,10,461
8742,231a2d7e6f7d837dc54287b7efe58dab,10,111
8743,e8b2757fb549ce3b396f29b16e79ac8a,10,22
8744,bba5933036d2b2276dea4f4aab79121d,10,14
8745,ba23eb2847263ff248fbf79a5a189556,10,18
8746,080ee0e4c49c045c5e998c33b07be7d1,10,11
8747,dea4f5f95e21b7e7a9803d6aa9cb0a63,10,447
8748,f52c9adad267f57bbf58a6b9a4348492,10,285
8749,343893f4ec72ccbd2954b74ae959afd7,10,2247
8750,d3cfe103db65cce7d878072ad218f697,10,220
8751,055239ef50af922b1887b308edd92dca,10,16
8752,2a7de34575c7f8238c14ce0dd2bec7ea,10,13
8753,d9ab9fc75ee2044566caa0b5121d4de3,10,10
8754,0bd6910ebcbd8bd8badd3b00e2b89131,10,345
8755,218df383d4dd1ef1d0b9d29aaf65e4d4,10,517
8756,b98e7448057e07f620098f514e58f19c,10,15
8757,175623250600acec59dd8b5f43d4e264,10,24
8758,28f08942cb37115428334bf2154065c5,10,15
8759,fe126204004e31194a7fa991ed0c2b79,10,1093
8760,7dd67e3d04df600df08095367221ff05,10,19
8761,b9c9992ca93285d7a855d409f3ce9fa4,10,206
8762,50797c9cdcf54fa7c7a9f3384efc38ef,10,741
8763,fe7d1b824afc51c739e22bfd73cf5516,10,111
8764,326042c578479bde0a3feda7f39f831b,10,918
8765,9d1bd009f375c681e4d261bc9d55e391,10,15
8766,06ecd9a793b3a47d53a8c5b7089baa1a,10,108
8767,a9ecefe673da6571adef7f83872adbdc,10,16
8768,b295f850fbae832039d02e14e1b29851,10,697
8769,57095f70a938104d197801cfed74302d,10,10
8770,866e0a470aa9385ec3fcb80f8b96fb93,10,11
8771,2139f869a5ab1331a6eca5e3ed9d7ac9,10,14
8772,b34f650951d1a94af9d20b4766b9589b,10,1270
8773,2fa90d8959f55fa0f6073d83893f927c,10,287
8774,06bd5b59e25a9a351386e205e09b857b,10,12
8775,49098c52fc60dbff961a2e6e04e533d2,10,38
8776,41f51bf7800777e24e54a34e947914fd,10,586
8777,de44d1ffef433ad8f9477bcdcf838a61,10,15
8778,26adca26248c27930196b701b9897970,10,18
8779,e90f89ea897338b0da51302b4936bbfd,10,12
8780,fff906fe1e890437fe0d9a1ce87abb09,10,13
8781,715776bdb2d75cb2ec368263600fe902,10,18
8782,300024860848f7e77c6cc1430fa16e02,10,657
8783,d49325e4def2f93487ec7868fca6d2f3,10,18
8784,cd901fc0a0dd0c729fa03467d9344a7b,10,733
8785,15e0b275fe85e955e01c823134ed6015,10,11
8786,576162f11d142c73432799c3ab2a9a6e,10,656
8787,36e45d2a924d5f348be4619e786ca644,10,125
8788,17663ca08084d20e9a2ae18d880e973d,10,237
8789,13a3a8664f4cf93fcd11bd52e8ccde1a,10,14
8790,cf704112b73a765a5e488ed14b7337f9,10,1718
8791,225b1b29ad89b2ad2d4991311262a23a,10,12
8792,d4dd17cecdb7bcaf8777d167c50376ae,10,53
8793,a26b0b07a46a8671ecabafd4a0182200,10,228
8794,f444b3eaa9666289aa88447cd436063d,10,582
8795,1b89723b64f4a788cc2641934cbacd03,10,17
8796,1dbd83c7b40781d47aa1fe68456d3b14,10,869
8797,9f871803922e63310ca1a20ed540da6a,10,1810
8798,14a7f983f516ad22e2a68cf9ddae85fb,10,49
8799,9e63902b53045fed9216f08006186947,9,535
8800,249aa35efbedac149f436d7c8b710a70,9,140
8801,e409fe8ed9f4486797c165e5bac58b39,9,12
8802,096ad0a76a31ed9b2a0f929c4cd52e77,9,1358
8803,0660a65a2c7d38953b3e9af0f0dd0b85,9,693
8804,0b63c610f46476b0f0c87043d0b63838,9,31
8805,34ac432f2d7f2d313669f95d3d4d4572,9,795
8806,be829996f87d26dea37f61db9ef3caaa,9,9
8807,00a3419998bbb59dd8d7f35da9603c63,9,11
8808,f5f60baa8776f69a555f7b9097f7dc3c,9,835
8809,525551cdc7d9fdaf1bfc274cbd5fd889,9,10
8810,25924fe3c74eb1936f703b25fafb6308,9,40
8811,f7abe615021408ebb85f8bb7cd4c374d,9,240
8812,6c3bc4eb06db159fecd982e7e4e1082f,9,156
8813,0b31974425e71bd8ca2b0f4336a35ff3,9,658
8814,9e0ed53485ffb2796da4ea17dde1a28c,9,152
8815,14fa3dadf4a57f0a7e1160a203e3a30d,9,354
8816,05b0889e74077eb10f22ff21e0e158b9,9,156
8817,0a4038d28f084e04689cd5399b802110,9,9
8818,aacf60f398d36ac53dad0877993bffac,9,103
8819,9b3f3d7f7cd9370c0d1c3ceea4f4a1bb,9,16
8820,6472e27e7b50f628f57d61c5ec34f997,9,1765
8821,870e9c2c29a6bd56ede7b34f2af5722a,9,11
8822,32c9adaef31663aac048b22ef4b5d309,9,39
8823,39956a8280ecb50fa02368c4853df9a8,9,263
8824,d4d0e67492e87833db49b745ae64e40a,9,17
8825,718326ac229bde5c3b73ebd85c393c5b,9,678
8826,c182fdaaf5a16cdb7ea570676fb55f31,9,12
8827,f9d117f1679427774b489261df5aaee3,9,23
8828,83e9d94abf3116cde876823193c6abe9,9,763
8829,ec3871835f62ad5e1b7e1cef90221658,9,776
8830,a8149da7b82673eb7dd9d14f4dc43e10,9,9
8831,13403935f41b1b7fa493e74f71c96266,9,112
8832,aa0430c62b6cc03f0ddf5d434688dfbf,9,153
8833,8679bc35e3b72ef0205b72c260fe2b33,9,11
8834,93df01bd3f69f027d126db2db595c252,9,138
8835,ab6182f9cdb78c2f03928913cdd079cd,9,804
8836,0c765ff485edbfd578b121a9f8ab7006,9,17
8837,946a3044cf91cfb587781f091c3b202e,9,57
8838,8e70cf8c8446f608dbeb35c2b617c4a3,9,352
8839,e20c0099bb6d6112ceb2baef582c5360,9,9
8840,22282cb6c0968bb4ea9748f505cc1bd0,9,14
8841,c696548fa3f967a1c35c7d44bed7ec2b,9,72
8842,615f1ab43b49ab60e281ef438f80cfb8,9,32
8843,dfb4e98ce082d7d081b8f778cca7ac59,9,181
8844,13d301ba436a5ec9085c1d180ee9297d,9,10
8845,29fa1e6619f689b99c10528ef7f27d3a,9,9
8846,027476109c40568d987423bba5bb6ac4,9,9
8847,415ec993eefbcffa0d067d5bdd06194d,9,161
8848,e56c129f4ae4bb05bb671815a39bfee8,9,27
8849,0b3e88e2e2a420b94b5ab66f0a0f4f12,9,883
8850,121a995bdf566dfafacc029b4bdaf3a0,9,286
8851,9ca165e802c800c07d92329d3ab0f25c,9,134
8852,8ef701197588e3c8873f8a1532ceaa0d,9,630
8853,2353db8cd1c04abfa102e05c21f0beb7,9,362
8854,2813abec5fbf35b5529ccb49149ac148,9,627
8855,18932286f33a0e6abe2f5c89195ca6b9,9,10
8856,f9364552a8d6a76955e85fffc8ef299f,9,845
8857,27a51b94eeadf9e1c5256e792058c36e,9,209
8858,a16df4f3132e31d347bb78d47b57a2e7,9,16
8859,e6aed212522940b78352cceed75158cc,9,633
8860,5b269b81ea1ce0f09ad286a8590d7610,9,279
8861,298b001ba8583f71629788fbd306ef6f,9,362
8862,1e7ceedd2746ee3703ae2beea33414b7,9,17
8863,a94b69a9e3f7f8e9669909ccc57157b8,9,529
8864,a310a79f301705f9e849f609836a5247,9,19
8865,90463f71cd0e8ac465246a0c129f6ab6,9,62
8866,bccbceec53df2bf6d7b7a61cc14957b9,9,15
8867,b4de53c05fdebbdb9087f082e947704c,9,11
8868,032514152acf80d1020849c9ba279a0b,9,13
8869,ff6132685a31351e56538158bbc34924,9,520
8870,1aefc68ce1c7593eb3d0ec67ca51ca85,9,271
8871,1ac9ad03fbf4e7e6ebc498d319d03560,9,10
8872,1d7d6d8e5e284ace53268cf514c1c486,9,1117
8873,705b4395abacf85a11ec1747533aadef,9,520
8874,0cd60bb9afa49a0c66084a9b0c0bcc28,9,265
8875,715b1716ee18e4b7b7f28f1bf7451117,9,132
8876,c30b599c44929d17ace8ff7e932fe273,9,299
8877,1959982ec7b1e9284198f50e2f0217fb,9,10
8878,b128f72ca78ec8dfeda37b89987e1948,9,9
8879,471a6bd9365cac03a3e05cbc97afdb98,8,331
8880,4617c6e4f6380da938d3546972de2b66,8,11
8881,a1e54ebd0dfe4ddf114b9c3f26c15520,8,140
8882,9df3f4a1cf6c25d7280dc4c3eec1e204,8,38
8883,f323cfc24c6b2b459539b4ba4a92e047,8,8
8884,ed5f0f3aee20cc9d85f063de10f2cb23,8,1100
8885,be8f4a3016f13ef9c8ca6089b6c8e8d4,8,55
8886,126d23e8fa080a74d7c2d0050be1c871,8,58
8887,2ce62f9c56ba90a802d9cd8b3ef7cf4b,8,87
8888,15e68120f7af5a11862699a24ef909e0,8,384
8889,1c747e832edb00247a21787b13804e69,8,10
8890,97370bbc8943d37d4d92109a662eacc3,8,1340
8891,2ee1873072010fa5f8cdeaffd94e4a96,8,58
8892,71b39b21cdee65bfaf50e0e494558095,8,1548
8893,999b8ddce886600766fcb07e28ee0797,8,940
8894,0eb0d0068639b3601e2c7275e1c33d34,8,105
8895,9472b410e489ebc6680754906990993a,8,10
8896,1a7d8c4d33e56c0bc28c42af43cc3c59,8,8
8897,d6545b6256653d233a32b21992aca358,8,407
8898,22d1f7b24168528163c515b1c96a879c,8,8
8899,741afa9069b8d8e1e2fd5bdcf7f37a34,8,15
8900,7860356a3f4087d7edfe9a4ba5473b04,8,45
8901,0c1010aabf3d64c3b2cdea29493ab9e2,8,1159
8902,6ea91c9054c7de49b386aed088a246c8,8,566
8903,e9d1819e57c943048f6b2b171489a20c,8,322
8904,a1c011c832cd5614c0aa3c4d764e3850,8,17
8905,a6c734ae330cfbff3db1aee95f2ae473,8,230
8906,7d18ca7b775e447bda45550bc9e26edf,8,416
8907,1b5dd4e2b4328e193e2d65dbc33494bc,8,9
8908,8b302e0b063030355481edb0fa2d712e,8,85
8909,ebf7cc53b14fbba72b1e7269acaab380,8,367
8910,4890ba63b441524fc1ada1b4c4b4da7c,8,37
8911,a79acf3f7365ab0dcd2936b2f4fa3806,8,425
8912,827a0c91a32d3468de094eabb4d33886,8,29
8913,a1a3d4d023939064f619f6527fc8da8a,8,62
8914,1f01339dbe074805e389038b4953b64b,8,696
